公司代號名稱,資料來源,期別,董事會（擬擬議）股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
3605 - 宏致,股東會確認,1,108/03/08,108/06/28,"1,675,477,836","234,842,919","1,848,262,532","1,762,585,413",0.7,0,"85,677,119",0,0,0,新台幣                 10.0000元
3607 - 谷崧,股東會確認,1,108/03/14,108/06/06,"487,114,450","-837,985,696","-460,436,269","-460,436,269",0,0.5,"60,831,120",0,0,0,新台幣                 10.0000元
3617 - 碩天,股東會確認,1,108/03/21,108/06/11,"1,077,171,610","584,740,512","1,611,469,212","1,182,428,912",5.3,0,"429,040,300",0,0,0,新台幣                 10.0000元
3622 - 洋華,股東會確認,1,108/04/30,108/06/19,"-7,424,255","118,978,048","100,398,413","24,734,613",0.5,0,"75,663,800",0,0,0,新台幣                 10.0000元
3645 - 達邁,股東會確認,1,108/03/12,108/06/21,"314,086,054","394,864,805","667,953,844","421,438,614",1.5,0,"184,886,420",0.50000002,0,"6,162,881",新台幣                 10.0000元
3653 - 健策,股東會確認,1,108/03/20,108/06/12,"369,996,243","493,679,454","796,537,516","369,618,171",3.6,0,"426,919,345",0,0,0,新台幣                 10.0000元
3661 - 世芯-KY,股東會確認,1,108/03/15,108/06/21,"598,473,131","257,356,853","754,228,611","663,543,539",1.51633083,0,"90,685,072",0,0,0,新台幣                 10.0000元
3665 - 貿聯-KY,股東會確認,1,108/03/14,108/06/12,"1,097,869,654","1,392,309,637","2,325,658,422","1,436,777,869",7.5,0,"888,880,553",0,0,0,新台幣                 10.0000元
3669 - 圓展,股東會確認,1,108/03/15,108/06/12,"509,857,166","46,065,638","571,251,688","534,083,708",0.4,0,"37,167,980",0,0,0,新台幣                 10.0000元
3673 - TPK-KY,股東會確認,1,108/02/20,108/05/16,"-885,047,932","223,832,545","-855,229,516","-855,229,516",0,0,0,0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,決議（擬議）進度,期別,董事會（擬擬議）股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
3679 - 新至陞,股東會確認,1,108/04/30,108/06/18,"1,725,007,968","241,751,686","1,924,453,385","1,737,564,698",3,0,"186,888,687",0,0,0,新台幣                 10.0000元
3682 - 亞太電,股東會確認,1,108/03/14,108/06/19,"-19,286,099,993","-3,293,989,158","-19,555,704,712","-19,555,704,712",0,0,0,0,0,0,新台幣                 10.0000元
3686 - 達能,股東會確認,1,108/02/18,108/06/27,"-690,750,138","-1,846,799,870","-2,361,131,560","-2,361,131,560",0,0,0,0,0,0,新台幣                 10.0000元
3694 - 海華,股東會確認,1,108/03/13,108/06/20,"-606,987,842","-118,426,765","-725,461,850",0,0,0,0,0,0,0,新台幣                 10.0000元
3698 - 隆達,股東會確認,1,108/03/13,108/06/06,0,"49,291,583","29,310,157",0,0.0572,0.1427,"102,330,276",0,0,0,新台幣                 10.0000元
3701 - 大眾控,股東會確認,1,108/03/13,108/06/05,"-1,919,301,675","245,815,614","12,084,925","12,084,925",0,0,0,0,0,0,新台幣                 10.0000元
3702 - 大聯大,股東會確認,1,108/04/30,108/06/28,"4,043,811,036","7,462,010,011","12,092,246,882","7,558,793,433",2.7,0,"4,533,453,449",0,0,0,新台幣                 10.0000元
3703 - 欣陸,股東會確認,1,108/03/21,108/06/12,"1,946,036,298","1,941,676,855","4,878,992,535","4,138,098,153",0.9,0,"740,894,382",0,0,0,新台幣                 10.0000元
3704 - 合勤控,股東會確認,1,108/03/14,108/06/12,"-353,931,182","-596,489,766","-919,774,278","-919,774,278",0,0,0,0,0,0,新台幣                 10.0000元
3705 - 永信,股東會確認,1,108/03/22,108/06/20,"67,261,469","701,982,403","728,596,567","142,466,004",2.2,0,"586,130,563",0,0,0,新台幣                 10.0000元
3706 - 神達,股東會確認,1,108/02/26,108/05/30,"581,780,901","3,296,248,892","3,789,249,160","978,946,080",1.5,0,"1,405,151,540",1.5,0,"140,515,154",新台幣                 10.0000元
3708 - 上緯投控,股東會確認,1,108/03/13,108/05/31,0,"1,013,327,595","830,808,535","370,790,515",5,0,"460,018,020",0,0,0,新台幣                 10.0000元
3711 - 日月光投控,股東會確認,1,108/03/28,108/06/27,"56,287,527,474","25,262,356,323","16,286,209,834","5,479,756,129",2.5,0,"10,806,453,705",0,0,0,新台幣                 10.0000元
3712 - 永崴投控,股東會確認,1,108/03/29,108/06/21,0,"-166,692,683",0,0,0,2.5,"615,605,365",0,0,0,新台幣                 10.0000元
3990 - 測試帳號,董事會擬議,1,107/01/01,107/06/01,0,0,0,0,1,0,,,,,新台幣                 10.0000元
4104 - 佳醫,股東會確認,1,108/03/20,108/06/18,"1,293,400,708","451,561,703","1,985,607,566","1,601,160,656",3,0,"384,446,910",0,0,0,新台幣                 10.0000元
4106 - 雃博,股東會確認,1,108/03/26,108/06/18,"317,455,520","108,413,297","399,167,284","333,574,772",0.65,0,"65,592,512",0,0,0,新台幣                 10.0000元
4108 - 懷特,股東會確認,1,108/02/26,108/05/28,0,"-182,475,453",0,"-44,682,435",0,0,0,0,0,0,新台幣                 10.0000元
4119 - 旭富,股東會確認,1,108/03/13,108/06/21,"327,575,378","447,236,670","734,066,969","400,228,667",4.2,0,"333,838,302",0,0,0,新台幣                 10.0000元
4133 - 亞諾法,股東會確認,1,108/03/27,108/06/26,"7,245,028","46,117,992","53,403,754","17,071,598",0.6,0,"36,332,156",0,0,0,新台幣                 10.0000元
4137 - 麗豐-KY,股東會確認,1,108/03/12,108/06/05,"403,774,334","1,218,878,604","1,418,321,244","464,413,044",12,0,"953,908,200",0,0,0,新台幣                 10.0000元
4141 - 龍燈-KY,股東會確認,1,108/05/09,108/06/26,"1,292,610,521","96,268,279","1,223,598,046","1,223,598,046",0,0,0,0,0,0,新台幣                 10.0000元
4142 - 國光生,股東會確認,1,108/03/29,108/06/20,"-285,877,760","-617,843,326","-942,075,928","-929,234,338",0,0,0,0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,決議（擬議）進度,期別,董事會（擬擬議）股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
4144 - 康聯-KY,股東會確認,1,108/02/25,108/05/31,"50,200,425","134,738,485","143,034,649","102,536,674",0.525,0,"40,497,975",0,0,0,新台幣                 10.0000元
4148 - 全宇生技-KY,股東會確認,1,108/03/26,108/06/19,"313,957,702","305,057,856","586,576,495","432,894,893",2.4,0,"153,681,602",0,0,0,新台幣                 10.0000元
4155 - 訊映,股東會確認,1,108/03/12,108/05/30,"661,726","161,361,762","167,102,056","715,067",2.25,0,"166,386,989",0,0,0,新台幣                 10.0000元
4164 - 承業醫,股東會確認,1,108/03/22,108/06/12,"188,105,118","323,421,688","400,381,695","150,337,177",1.8,0,"250,044,518",0,0,0,新台幣                 10.0000元
4190 - 佐登-KY,股東會確認,1,108/03/19,108/06/25,"126,756,130","527,524,591","571,960,250","297,461,600",4.5,0,"274,498,650",0,0,0,新台幣                 10.0000元
4306 - 炎洲,股東會確認,1,108/03/19,108/06/20,"225,437,608","543,593,483","552,838,519","297,640,932",0.5,0,"255,197,587",0,0,0,新台幣                 10.0000元
4414 - 如興,股東會確認,1,108/03/22,108/05/24,"-1,148,919,791","-439,748,793","-1,607,222,204",0,0,0,0,0,0,0,新台幣                 10.0000元
4426 - 利勤,股東會確認,1,108/03/18,108/06/14,"911,798,834","308,181,893","1,188,259,339","1,009,942,574",0.36,0,"53,495,034",0.84,0,"12,482,173",新台幣                 10.0000元
4438 - 廣越,股東會確認,1,108/03/08,108/06/18,"1,472,228,931","768,583,431","2,083,657,028","1,463,405,276",6,0,"620,251,752",0,0,0,新台幣                 10.0000元
4439 - 冠星-KY,股東會確認,1,108/08/09,108/08/12,"606,397,212","263,273,978","103,566,869","103,566,869",0,0,0,0,0,0,新台幣                 10.0000元
4526 - 東台,股東會確認,1,108/03/18,108/06/06,"543,396,833","312,225,408","812,753,179","736,305,241",0.3,0,"76,447,938",0,0,0,新台幣                 10.0000元
4532 - 瑞智,股東會確認,1,108/03/22,108/06/14,"226,467,574","1,101,426,239","975,805,224","369,907,098",1.2,0,"605,898,126",0,0,0,新台幣                 10.0000元
4536 - 拓凱,股東會確認,1,108/03/12,108/05/28,"1,115,869,320","845,165,525","1,816,907,060","1,317,397,060",5.5,0,"499,510,000",0,0,0,新台幣                 10.0000元
4540 - 全球傳動,股東會確認,1,108/03/27,108/06/27,"173,881,895","621,533,916","733,262,419","385,221,619",3.6,0,"348,040,800",0,0,0,新台幣                 10.0000元
4545 - 銘鈺,股東會確認,1,108/03/18,108/06/13,"1,982,847","-56,767,050",0,0,0,0.35,"26,950,000",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,決議（擬議）進度,期別,董事會（擬擬議）股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
4551 - 智伸科,股東會確認,1,108/03/25,108/06/14,"286,178,835","499,708,899","701,835,186","447,839,786",3.1,0,"253,995,400",0,0,0,新台幣                 10.0000元
4552 - 力達-KY,股東會確認,1,108/03/22,108/06/13,"1,880,847,061","769,605,156","2,558,183,044","2,168,183,044",2.3,0,"230,000,000",1.6,0,"16,000,000",新台幣                 10.0000元
4555 - 氣立,股東會確認,1,108/03/13,108/06/25,"1,010,911,643","166,515,078","1,132,346,365","998,586,365",2,0,"133,760,000",0,0,0,新台幣                 10.0000元
4557 - 永新-KY,股東會確認,1,108/03/08,108/06/06,"218,716,785","179,386,673","367,599,430","194,559,430",5,0,"173,040,000",0,0,0,新台幣                 10.0000元
4560 - 強信-KY,股東會確認,1,108/03/14,108/06/06,"253,388,194","313,070,171","501,242,071","316,018,876",2.8,0.7,"231,528,994",0,0,0,新台幣                 10.0000元
4562 - 穎漢,股東會確認,1,108/05/02,108/06/18,"129,529,518","149,298,954","257,464,633","156,145,633",1.5,0,"101,319,000",0,0,0,新台幣                 10.0000元
4564 - 元翎,股東會確認,1,108/03/20,108/06/25,"181,448,912","504,968,596","635,439,669","190,973,286",2.5,0,"444,466,383",0,0,0,新台幣                 10.0000元
4566 - 時碩工業,股東會確認,1,108/03/28,108/06/28,"123,618,165","218,127,168","298,988,993","166,469,993",2,0,"132,519,000",0,0,0,新台幣                 10.0000元
4571 - 鈞興-KY,股東會確認,1,108/03/20,108/04/03,"133,058,149","215,343,529","251,588,287","205,588,287",1.1,0,"46,000,000",0,0,0,新台幣                 10.0000元
4572 - 駐龍,股東會確認,1,108/03/26,108/06/27,"609,978,919","240,191,094","831,182,408","719,182,408",3.23333334,0.26666667,"105,000,000",0.5,0,"1,500,000",新台幣                 10.0000元
4576 - 大銀微系統,股東會確認,1,108/03/26,108/06/27,"303,905,705","240,471,403","517,499,105","432,372,512",0.8,0,"85,126,593",0,0,0,新台幣                 10.0000元
4720 - 德淵,股東會確認,1,108/03/28,108/06/24,"16,797,261","31,171,198","20,138,443","6,851,937",0.15,0,"13,286,506",0,0,0,新台幣                 10.0000元
4722 - 國精化,股東會確認,1,108/03/06,108/05/29,"541,140,235","253,855,030","767,913,263","587,896,777",1.8,0,"180,016,486",0,0,0,新台幣                 10.0000元
4725 - 信昌化,股東會確認,1,108/03/11,108/06/10,"-791,441,132","332,064,035","-459,696,154",0,0,0,0,0,0,0,新台幣                 10.0000元
4737 - 華廣,股東會確認,1,108/03/11,108/06/20,0,"128,032,195","114,965,562","71,974",2,0,"114,893,588",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,決議（擬議）進度,期別,董事會（擬擬議）股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
4739 - 康普,股東會確認,1,108/03/15,108/06/20,"431,512,609","393,022,775","785,253,662","487,560,001",3.202947,0,"297,693,661",0,0,0,新台幣                 10.0000元
4746 - 台耀,股東會確認,1,108/03/14,108/06/27,"335,152,555","176,820,967","752,173,901","702,667,626",0.5,0,"49,506,275",0,0,0,新台幣                 10.0000元
4755 - 三福化,股東會確認,1,108/02/25,108/06/13,"983,174,201","397,732,439","1,336,286,266","1,091,380,066",2.7,0,"244,906,200",0,0,0,新台幣                 10.0000元
4763 - 材料-KY,股東會確認,1,108/03/26,108/06/28,"3,444,695","225,098,166","186,970,809","3,102,809",4,0,"183,868,000",0,1,"45,967,000",新台幣                 10.0000元
4764 - 雙鍵,股東會確認,1,108/03/27,108/06/26,"731,933,849","562,234,268","1,303,545,188","884,698,196",5,0,"349,039,160",1,0,"6,980,783",新台幣                 10.0000元
4766 - 南寶,股東會確認,1,108/03/21,108/06/14,"3,527,388,040","672,774,784","4,140,247,170","3,537,393,270",5,0,"602,853,900",0,0,0,新台幣                 10.0000元
4807 - 日成-KY,股東會確認,1,108/03/08,108/06/28,"27,960,725","206,394,577","210,000,704","56,000,704",4,0,"154,000,000",0,0,0,新台幣                 10.0000元
4904 - 遠傳,股東會確認,1,108/02/20,108/06/18,"1,680,313","9,381,350,906","14,848,375,240","2,628,997,202",3.75,0,"12,219,378,038",0,0,0,新台幣                 10.0000元
4906 - 正文,股東會確認,1,108/05/07,108/06/18,"67,624,016","-22,804,105",0,0,0,0,0,0,0,0,新台幣                 10.0000元
4912 - 聯德控股-KY,股東會確認,1,108/03/27,108/06/17,"280,514,636","382,476,004","662,990,640","485,055,612",2.5,0,"98,852,798",2,0,"7,908,223",新台幣                 10.0000元
4915 - 致伸,股東會確認,1,108/03/28,108/06/18,"3,170,769,195","1,826,870,779","4,492,512,465","3,420,171,287",2.4,0,"1,072,341,178",0,0,0,新台幣                 10.0000元
4916 - 事欣科,股東會確認,1,108/03/11,108/05/31,"42,255","245,214,586","263,076,699","62,218,001",2.5,0,"200,858,698",0,0,0,新台幣                 10.0000元
4919 - 新唐,股東會確認,1,108/02/01,108/06/24,"308,314,499","710,633,362","884,282,830","365,396,830",2.5,0,"518,886,000",0,0,0,新台幣                 10.0000元
4927 - 泰鼎-KY,股東會確認,1,108/03/05,108/06/05,"1,198,746,073","829,425,085","2,031,633,284","1,566,397,484",2.556,0,"465,235,800",0,0,0,新台幣                 10.0000元
4930 - 燦星網,股東會確認,1,108/03/20,108/06/19,"119,267,915","-198,530,554","-80,496,790","-80,496,790",0,0,0,0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,決議（擬議）進度,期別,董事會（擬擬議）股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
4934 - 太極,股東會確認,1,108/03/15,108/06/21,"-494,298","-1,844,185,668","-1,565,450,000","-1,565,450,000",0,0,0,0,0,0,新台幣                 10.0000元
4935 - 茂林-KY,股東會確認,1,108/05/10,108/06/24,"2,222,043,820","169,018,496","2,417,763,067","2,313,013,394",0.8,0,"104,749,673",0,0,0,新台幣                 10.0000元
4938 - 和碩,股東會確認,1,108/03/14,108/06/21,"20,043,780,081","11,114,865,583","31,984,085,655","22,842,506,159",3.5,0,"9,141,579,496",0,0,0,新台幣                 10.0000元
4942 - 嘉彰,股東會確認,1,108/03/19,108/06/24,"1,554,390,797","641,193,223","2,091,589,423","1,735,670,390",2.5,0,"355,919,033",0,0,0,新台幣                 10.0000元
4943 - 康控-KY,股東會確認,1,108/03/22,108/06/17,"506,673,878","976,545,274","1,264,403,629","616,569,392",5.5,0,"647,834,237",0,0.5,"5,889,403",新台幣                 10.0000元
